Netzbetreiber:;;Energienetze Berlin GmbH;;;;;;
Lastgangtyp:;;Netzlast (Summe aller Entnahmen Kunden, Weiterverteiler, nachgelagerte Spannungsebene);;;;;;
gesetzliche Grundlage:;;§ 23c Abs. 3 Nr. 1 EnWG;;;;;;
Betrachtungszeitraum:;;01.01.2024 bis 31.12.2024;;;;;;
;;;;;;;;
Spannungsebene;;Umspannung HS/MS;Mittelspannung;Umspannung MS/NS;Niederspannung;;;
;;;;;;;;
Höchstlast;[kW];20.055;21.412;8.820;11.204;;;
Wirkarbeit;[kWh];34.605.722;101.510.339;38.079.068;46.405.837;;;
;;;;;;;;
Datum;Zeit;Wert [kW];Wert [kW];Wert [kW];Wert [kW];;;
22.09.2024;13:30:00;9883,447;10.541;3.160;3.823;;;
22.09.2024;13:45:00;9970,744;10.563;3.162;3.880;;;
22.09.2024;14:00:00;9817,97;10.232;2.703;3.564;;;
22.09.2024;14:15:00;10014,39;10.430;2.962;3.797;;;
22.09.2024;14:30:00;10210,778;10.616;2.976;3.781;;;
22.09.2024;14:45:00;10254,416;10.655;3.085;3.871;;;
22.09.2024;15:00:00;10188,959;10.622;2.927;3.631;;;
22.09.2024;15:15:00;10014,39;10.544;3.120;3.701;;;
22.09.2024;15:30:00;10145,319;10.726;3.145;3.610;;;
22.09.2024;15:45:00;10319,869;10.911;3.509;3.940;;;
22.09.2024;16:00:00;10450,765;10.955;3.356;3.806;;;
22.09.2024;16:15:00;10407,135;10.758;3.224;3.768;;;
22.09.2024;16:30:00;10821,563;11.148;3.150;3.642;;;
22.09.2024;16:45:00;10625,272;10.965;3.430;3.884;;;
22.09.2024;17:00:00;10799,755;11.241;3.747;4.019;;;
22.09.2024;17:15:00;10777,946;11.332;3.729;3.871;;;
22.09.2024;17:30:00;10734,327;11.271;3.815;3.908;;;
22.09.2024;17:45:00;10952,406;11.502;3.864;3.909;;;
22.09.2024;18:00:00;10865,179;11.244;3.619;3.816;;;
22.09.2024;18:15:00;11126,842;11.457;3.787;4.013;;;
22.09.2024;18:30:00;10952,406;11.299;3.774;3.983;;;
22.09.2024;18:45:00;10996,017;11.352;3.597;3.798;;;
22.09.2024;19:00:00;11105,039;11.461;3.802;3.991;;;
22.09.2024;19:15:00;10952,406;11.295;3.808;4.008;;;
22.09.2024;19:30:00;11192,249;11.681;4.003;4.044;;;
22.09.2024;19:45:00;11061,431;11.632;3.836;3.804;;;
22.09.2024;20:00:00;11105,039;11.667;4.001;3.959;;;
22.09.2024;20:15:00;11061,431;11.424;3.733;3.893;;;
22.09.2024;20:30:00;10865,179;11.289;3.667;3.792;;;
22.09.2024;20:45:00;10886,986;11.452;3.959;3.918;;;
22.09.2024;21:00:00;10865,179;11.421;3.900;3.862;;;
22.09.2024;21:15:00;9774,317;10.355;3.633;3.608;;;
22.09.2024;21:30:00;9206,686;9.801;3.805;3.795;;;
22.09.2024;21:45:00;9294,031;9.871;3.885;3.872;;;
22.09.2024;22:00:00;9228,523;9.815;3.589;3.569;;;
22.09.2024;22:15:00;9206,686;9.842;3.828;3.809;;;
22.09.2024;22:30:00;9315,866;9.928;3.773;3.752;;;
22.09.2024;22:45:00;9163,011;9.775;3.549;3.519;;;
22.09.2024;23:00:00;9119,335;9.708;3.607;3.576;;;
22.09.2024;23:15:00;7983,208;8.579;3.665;3.656;;;
22.09.2024;23:30:00;7633,419;8.202;3.630;3.626;;;
22.09.2024;23:45:00;7655,284;8.227;3.424;3.413;;;
23.09.2024;00:00:00;7567,823;8.147;3.660;3.657;;;
23.09.2024;00:15:00;7.633;8.199;3.427;3.413;;;
23.09.2024;00:30:00;7.721;8.269;3.667;3.652;;;
23.09.2024;00:45:00;7.808;8.363;3.600;3.576;;;
23.09.2024;01:00:00;7.808;8.354;3.624;3.603;;;
23.09.2024;01:15:00;7.590;8.188;3.454;3.433;;;
23.09.2024;01:30:00;7.480;8.093;3.521;3.499;;;
23.09.2024;01:45:00;7.502;8.095;3.556;3.534;;;
23.09.2024;02:00:00;7.677;8.266;3.465;3.437;;;
23.09.2024;02:15:00;7.852;8.441;3.643;3.616;;;
23.09.2024;02:30:00;7.633;8.233;3.353;3.323;;;
23.09.2024;02:45:00;7.480;8.070;3.498;3.474;;;
23.09.2024;03:00:00;7.502;8.090;3.509;3.484;;;
23.09.2024;03:15:00;7.546;8.151;3.622;3.598;;;
23.09.2024;03:30:00;7.677;8.277;3.464;3.435;;;
23.09.2024;03:45:00;7.590;8.184;3.525;3.498;;;
23.09.2024;04:00:00;7.655;8.244;3.464;3.435;;;
23.09.2024;04:15:00;7.983;8.623;3.635;3.604;;;
23.09.2024;04:30:00;7.874;8.521;3.653;3.623;;;
23.09.2024;04:45:00;7.939;8.599;3.631;3.599;;;
23.09.2024;05:00:00;8.180;8.857;3.641;3.602;;;
23.09.2024;05:15:00;8.398;9.095;3.905;3.867;;;
23.09.2024;05:30:00;8.573;9.244;3.885;3.844;;;
23.09.2024;05:45:00;8.923;9.556;3.923;3.876;;;
23.09.2024;06:00:00;5.292;9.914;4.289;4.243;;;
23.09.2024;06:15:00;2.001;10.753;4.571;4.517;;;
23.09.2024;06:30:00;2.397;11.172;4.889;4.832;;;
23.09.2024;06:45:00;0;11.342;5.043;4.993;;;
23.09.2024;07:00:00;0;11.727;5.313;5.270;;;
23.09.2024;07:15:00;0;12.107;5.475;5.437;;;
23.09.2024;07:30:00;0;12.412;5.743;5.719;;;
23.09.2024;07:45:00;0;12.643;5.802;6.237;;;
23.09.2024;08:00:00;0;12.780;5.841;6.961;;;
23.09.2024;08:15:00;0;12.814;5.920;7.721;;;
23.09.2024;08:30:00;0;13.029;5.946;8.221;;;
23.09.2024;08:45:00;0;13.119;5.902;8.686;;;
23.09.2024;09:00:00;0;13.230;5.963;9.240;;;
23.09.2024;09:15:00;0;13.427;6.047;9.431;;;
23.09.2024;09:30:00;0;13.538;6.232;9.525;;;
23.09.2024;09:45:00;0;13.792;6.215;9.588;;;
23.09.2024;10:00:00;0;13.526;6.130;9.622;;;
23.09.2024;10:15:00;1.474;13.734;6.184;9.561;;;
23.09.2024;10:30:00;0;13.967;6.105;9.605;;;
23.09.2024;10:45:00;0;13.879;6.130;9.656;;;
23.09.2024;11:00:00;0;14.313;6.440;9.654;;;
23.09.2024;11:15:00;4.569;14.038;6.371;9.723;;;
23.09.2024;11:30:00;4.700;14.012;6.140;9.705;;;
23.09.2024;11:45:00;4.569;13.811;6.080;9.718;;;
23.09.2024;12:00:00;4.875;14.116;6.227;9.716;;;
23.09.2024;12:15:00;4.919;14.164;6.273;9.457;;;
23.09.2024;12:30:00;4.678;14.113;6.240;9.210;;;
23.09.2024;12:45:00;4.766;14.265;6.308;9.016;;;
23.09.2024;13:00:00;4.788;14.205;6.149;8.676;;;
23.09.2024;13:15:00;4.656;13.924;5.925;8.233;;;
23.09.2024;13:30:00;5.051;14.234;6.003;8.031;;;
23.09.2024;13:45:00;4.985;14.225;6.133;7.927;;;
23.09.2024;14:00:00;5.138;14.366;6.142;7.721;;;
23.09.2024;14:15:00;4.919;14.264;6.301;7.661;;;
23.09.2024;14:30:00;4.656;13.971;6.281;7.754;;;
23.09.2024;14:45:00;4.766;13.931;6.193;7.859;;;
23.09.2024;15:00:00;4.722;13.879;6.177;7.944;;;
23.09.2024;15:15:00;4.656;13.626;5.887;8.083;;;
23.09.2024;15:30:00;4.700;13.678;6.008;8.135;;;
23.09.2024;15:45:00;4.459;13.451;5.839;8.099;;;
23.09.2024;16:00:00;4.481;13.631;5.914;8.036;;;
23.09.2024;16:15:00;4.393;13.594;5.925;7.869;;;
23.09.2024;16:30:00;4.437;13.590;5.963;7.729;;;
23.09.2024;16:45:00;4.218;13.407;5.781;7.412;;;
23.09.2024;17:00:00;10.974;12.966;5.402;7.198;;;
23.09.2024;17:15:00;12.325;12.815;5.420;7.103;;;
23.09.2024;17:30:00;11.890;12.382;5.309;6.891;;;
23.09.2024;17:45:00;11.955;12.598;5.429;6.678;;;
23.09.2024;18:00:00;11.694;12.412;5.293;6.432;;;
23.09.2024;18:15:00;10450,765;11.980;5.347;6.084;;;
23.09.2024;18:30:00;7371,013;12.126;5.286;5.749;;;
23.09.2024;18:45:00;5225,941;11.699;5.025;5.456;;;
23.09.2024;19:00:00;3976,587;11.390;4.647;5.035;;;
23.09.2024;19:15:00;2769,877;11.269;4.772;4.999;;;
23.09.2024;19:30:00;2660,118;11.234;4.804;4.938;;;
23.09.2024;19:45:00;2484,484;11.185;4.871;4.880;;;
23.09.2024;20:00:00;2089,216;10.798;4.648;4.644;;;
23.09.2024;20:15:00;1913,501;10.625;4.720;4.723;;;
23.09.2024;20:30:00;1737,761;10.262;4.395;4.591;;;
23.09.2024;20:45:00;1540,024;9.991;4.280;4.526;;;
23.09.2024;21:00:00;1518,051;9.860;4.126;4.372;;;
23.09.2024;21:15:00;3077,151;9.565;4.083;4.323;;;
23.09.2024;21:30:00;3033,259;9.471;4.046;4.290;;;
23.09.2024;21:45:00;3011,313;9.603;4.119;4.189;;;
23.09.2024;22:00:00;3603,729;9.488;4.173;4.193;;;
23.09.2024;22:15:00;8420,304;9.112;3.887;3.896;;;
23.09.2024;22:30:00;8420,304;8.923;3.853;3.980;;;
23.09.2024;22:45:00;8048,782;8.435;3.676;3.906;;;
23.09.2024;23:00:00;8005,066;8.389;3.671;3.899;;;
23.09.2024;23:15:00;8070,639;8.425;3.582;3.806;;;
23.09.2024;23:30:00;8026,924;8.452;3.621;3.794;;;
23.09.2024;23:45:00;8026,924;8.553;3.566;3.599;;;
24.09.2024;00:00:00;7939,49;8.510;3.725;3.718;;;
24.09.2024;00:15:00;7961,349;8.537;3.596;3.576;;;
24.09.2024;00:30:00;7939,49;8.485;3.741;3.747;;;
24.09.2024;00:45:00;7961,349;8.295;3.529;3.738;;;
24.09.2024;01:00:00;7983,208;8.305;3.481;3.685;;;
24.09.2024;01:15:00;7917,63;8.336;3.733;3.834;;;
24.09.2024;01:30:00;7917,63;8.456;3.604;3.575;;;
24.09.2024;01:45:00;7939,49;8.463;3.753;3.726;;;
24.09.2024;02:00:00;7939,49;8.475;3.609;3.579;;;
24.09.2024;02:15:00;8092,496;8.436;3.633;3.776;;;
24.09.2024;02:30:00;7895,77;8.219;3.605;3.807;;;
24.09.2024;02:45:00;7873,909;8.203;3.530;3.703;;;
24.09.2024;03:00:00;7917,63;8.446;3.704;3.706;;;
24.09.2024;03:15:00;7961,349;8.561;3.650;3.618;;;
24.09.2024;03:30:00;8136,209;8.750;3.934;3.904;;;
24.09.2024;03:45:00;7917,63;8.521;3.774;3.748;;;
24.09.2024;04:00:00;8026,924;8.471;3.437;3.578;;;
24.09.2024;04:15:00;9119,335;9.499;3.558;3.732;;;
24.09.2024;04:30:00;9687,006;10.055;3.626;3.788;;;
24.09.2024;04:45:00;9839,796;10.413;3.626;3.624;;;
24.09.2024;05:00:00;10014,39;10.697;3.937;3.863;;;
24.09.2024;05:15:00;3713,405;11.146;4.259;4.183;;;
24.09.2024;05:30:00;2638,166;11.195;3.997;3.975;;;
24.09.2024;05:45:00;2923,524;11.330;4.046;4.186;;;
24.09.2024;06:00:00;3208,816;11.696;4.230;4.366;;;
24.09.2024;06:15:00;3910,797;12.426;4.319;4.440;;;
24.09.2024;06:30:00;4239,714;12.880;4.658;4.777;;;
24.09.2024;06:45:00;4502,784;13.277;5.034;4.996;;;
24.09.2024;07:00:00;4743,884;13.627;5.101;5.001;;;
24.09.2024;07:15:00;5160,217;14.098;5.553;5.483;;;
24.09.2024;07:30:00;5313,568;13.994;5.528;5.697;;;
24.09.2024;07:45:00;5423,093;14.108;5.530;6.399;;;
24.09.2024;08:00:00;5554,51;14.317;5.805;7.138;;;
24.09.2024;08:15:00;5926,782;14.885;6.281;7.983;;;
24.09.2024;08:30:00;6145,713;14.882;5.954;8.560;;;
24.09.2024;08:45:00;6277,053;14.979;6.035;8.925;;;
24.09.2024;09:00:00;6277,053;15.014;6.129;9.222;;;
24.09.2024;09:15:00;6846,033;15.597;6.183;9.600;;;
24.09.2024;09:30:00;6867,912;15.539;6.359;9.675;;;
24.09.2024;09:45:00;7239,789;15.896;6.643;9.741;;;
24.09.2024;10:00:00;7261,661;15.975;6.568;9.742;;;
24.09.2024;10:15:00;7327,273;16.184;6.843;9.714;;;
24.09.2024;10:30:00;7567,823;16.503;7.035;9.748;;;
24.09.2024;10:45:00;7786,464;16.693;7.087;9.882;;;
24.09.2024;11:00:00;8660,64;16.551;7.151;9.814;;;
24.09.2024;11:15:00;15197,217;16.034;6.774;9.797;;;
24.09.2024;11:30:00;15262,407;16.045;6.732;9.906;;;
24.09.2024;11:45:00;15675,195;16.415;6.980;9.963;;;
24.09.2024;12:00:00;15675,195;16.375;7.036;9.859;;;
24.09.2024;12:15:00;15740,359;16.661;7.102;9.693;;;
24.09.2024;12:30:00;15610,027;16.567;7.268;9.488;;;
24.09.2024;12:45:00;15523,131;16.497;7.312;9.163;;;
24.09.2024;13:00:00;15740,359;16.586;7.001;8.821;;;
24.09.2024;13:15:00;15631,75;16.325;7.046;8.549;;;
24.09.2024;13:30:00;15653,472;16.349;7.089;8.184;;;
24.09.2024;13:45:00;15414,503;16.145;6.894;7.939;;;
24.09.2024;14:00:00;15479,681;16.188;6.979;7.752;;;
24.09.2024;14:15:00;15935,831;16.750;6.986;7.652;;;
24.09.2024;14:30:00;16348,39;17.180;6.785;7.746;;;
24.09.2024;14:45:00;16413,518;17.167;6.908;7.855;;;
24.09.2024;15:00:00;16152,985;16.714;6.520;7.875;;;
24.09.2024;15:15:00;16152,985;16.674;6.263;7.992;;;
24.09.2024;15:30:00;15957,548;16.470;6.356;8.057;;;
24.09.2024;15:45:00;15783,8;16.284;6.104;7.936;;;
24.09.2024;16:00:00;15544,856;16.065;5.805;7.828;;;
24.09.2024;16:15:00;15305,865;16.039;6.029;7.735;;;
24.09.2024;16:30:00;15218,947;15.932;5.795;7.539;;;
24.09.2024;16:45:00;14632,093;15.373;5.312;7.187;;;
24.09.2024;17:00:00;14675,573;15.246;5.307;7.014;;;
24.09.2024;17:15:00;9381,37;15.020;5.076;6.801;;;
24.09.2024;17:30:00;9599,689;15.229;5.276;6.648;;;
24.09.2024;17:45:00;8573,251;15.031;5.219;6.464;;;
24.09.2024;18:00:00;8507,704;15.001;5.217;6.251;;;
24.09.2024;18:15:00;6780,395;14.998;5.176;5.953;;;
24.09.2024;18:30:00;6298,942;14.871;4.949;5.638;;;
24.09.2024;18:45:00;6342,718;14.849;5.027;5.344;;;
24.09.2024;19:00:00;5904,887;14.463;4.738;4.897;;;
24.09.2024;19:15:00;5817,302;14.379;4.857;4.898;;;
24.09.2024;19:30:00;5707,812;14.223;4.859;4.959;;;
24.09.2024;19:45:00;5335,474;13.863;4.688;4.770;;;
24.09.2024;20:00:00;5269,756;13.826;4.478;4.520;;;
24.09.2024;20:15:00;4787,715;13.348;4.509;4.560;;;
24.09.2024;20:30:00;4721,967;13.251;4.217;4.319;;;
24.09.2024;20:45:00;4721,967;13.212;4.348;4.492;;;
24.09.2024;21:00:00;5357,379;13.249;4.342;4.387;;;
24.09.2024;21:15:00;11867,917;12.539;3.950;4.027;;;
24.09.2024;21:30:00;11846,127;12.337;3.965;4.088;;;
24.09.2024;21:45:00;11911,496;12.398;4.012;4.127;;;
24.09.2024;22:00:00;11911,496;12.360;4.034;4.167;;;
24.09.2024;22:15:00;11671,794;12.134;3.780;3.875;;;
24.09.2024;22:30:00;11475,639;11.979;3.912;3.970;;;
24.09.2024;22:45:00;11388,449;11.818;3.668;3.756;;;
24.09.2024;23:00:00;11366,651;11.906;3.926;3.914;;;
24.09.2024;23:15:00;11279,453;11.839;3.808;3.728;;;
24.09.2024;23:30:00;11279,453;11.839;3.888;3.812;;;
24.09.2024;23:45:00;11235,852;11.610;3.647;3.739;;;
25.09.2024;00:00:00;11126,842;11.436;3.462;3.604;;;
25.09.2024;00:15:00;8988,297;9.442;3.757;3.830;;;
25.09.2024;00:30:00;7917,63;8.327;3.431;3.580;;;
25.09.2024;00:45:00;7873,909;8.203;3.485;3.697;;;
25.09.2024;01:00:00;8070,639;8.401;3.640;3.847;;;
25.09.2024;01:15:00;8005,066;8.441;3.702;3.792;;;
25.09.2024;01:30:00;7895,77;8.444;3.730;3.710;;;
25.09.2024;01:45:00;8026,924;8.574;3.630;3.604;;;
25.09.2024;02:00:00;8092,496;8.633;3.952;3.930;;;
25.09.2024;02:15:00;8070,639;8.468;3.525;3.643;;;
25.09.2024;02:30:00;7983,208;8.294;3.528;3.730;;;
25.09.2024;02:45:00;8026,924;8.336;3.580;3.782;;;
25.09.2024;03:00:00;8026,924;8.392;3.655;3.815;;;
25.09.2024;03:15:00;7961,349;8.570;3.875;3.852;;;
25.09.2024;03:30:00;7939,49;8.540;3.673;3.643;;;
25.09.2024;03:45:00;7961,349;8.571;3.854;3.827;;;
25.09.2024;04:00:00;8114,353;8.541;3.538;3.681;;;
25.09.2024;04:15:00;8267,338;8.649;3.656;3.851;;;
25.09.2024;04:30:00;8223,63;8.611;3.662;3.859;;;
25.09.2024;04:45:00;8376,601;8.886;3.700;3.769;;;
25.09.2024;05:00:00;8595,099;9.198;3.836;3.796;;;
25.09.2024;05:15:00;8922,773;9.588;4.196;4.155;;;
25.09.2024;05:30:00;9163,011;9.800;4.133;4.087;;;
25.09.2024;05:45:00;9294,031;9.838;4.249;4.312;;;
25.09.2024;06:00:00;9337,701;10.194;4.374;4.540;;;
25.09.2024;06:15:00;3186,873;10.915;4.632;4.801;;;
25.09.2024;06:30:00;2835,728;11.365;4.705;4.872;;;
25.09.2024;06:45:00;3230,759;11.780;5.068;5.239;;;
25.09.2024;07:00:00;3406,289;12.043;5.365;5.546;;;
25.09.2024;07:15:00;3779,206;12.468;5.394;5.564;;;
25.09.2024;07:30:00;4064,302;12.788;5.801;5.965;;;
25.09.2024;07:45:00;4327,41;12.981;5.893;6.457;;;
25.09.2024;08:00:00;4437,022;13.118;5.779;7.201;;;
25.09.2024;08:15:00;4634,299;13.418;6.007;7.995;;;
25.09.2024;08:30:00;4743,884;13.531;6.268;8.653;;;
25.09.2024;08:45:00;4590,462;13.312;6.076;8.989;;;
25.09.2024;09:00:00;5817,302;13.362;6.007;9.407;;;
25.09.2024;09:15:00;13131,071;13.877;6.335;9.689;;;
25.09.2024;09:30:00;13131,071;14.022;6.363;9.808;;;
25.09.2024;09:45:00;13131,071;13.970;6.517;9.819;;;
25.09.2024;10:00:00;13392,251;14.109;6.659;9.863;;;
25.09.2024;10:15:00;14610,352;15.374;6.708;9.845;;;
25.09.2024;10:30:00;16370,1;17.168;6.785;9.787;;;
25.09.2024;10:45:00;15197,217;16.108;6.602;9.746;;;
25.09.2024;11:00:00;15045,094;16.022;6.818;9.787;;;
25.09.2024;11:15:00;14892,952;15.853;6.670;9.830;;;
25.09.2024;11:30:00;14979,893;15.824;6.638;9.771;;;
25.09.2024;11:45:00;14719,052;15.455;6.397;9.738;;;
25.09.2024;12:00:00;14827,742;15.582;6.530;9.670;;;
25.09.2024;12:15:00;15197,217;15.881;6.459;9.661;;;
25.09.2024;12:30:00;15197,217;15.856;6.686;9.404;;;
25.09.2024;12:45:00;15023,361;15.747;6.598;9.124;;;
25.09.2024;13:00:00;15392,776;16.168;6.707;8.894;;;
25.09.2024;13:15:00;15153,755;15.933;6.790;8.543;;;
25.09.2024;13:30:00;15153,755;16.033;6.814;8.236;;;
25.09.2024;13:45:00;14849,479;15.782;6.443;7.867;;;
25.09.2024;14:00:00;15023,361;15.909;6.781;7.724;;;
25.09.2024;14:15:00;14871,216;15.555;6.459;7.642;;;
25.09.2024;14:30:00;14523,385;15.126;6.102;7.707;;;
25.09.2024;14:45:00;14632,093;15.170;6.327;7.883;;;
25.09.2024;15:00:00;14240,7;14.870;6.129;7.855;;;
25.09.2024;15:15:00;13152,839;13.925;6.133;7.927;;;
25.09.2024;15:30:00;12760,972;13.498;6.318;8.014;;;
25.09.2024;15:45:00;12739,197;13.437;6.223;7.971;;;
25.09.2024;16:00:00;11584,618;12.933;5.585;7.825;;;
25.09.2024;16:15:00;2396,657;12.988;5.795;7.630;;;
25.09.2024;16:30:00;616,837;12.776;5.643;7.409;;;
25.09.2024;16:45:00;0;12.340;5.499;7.109;;;
25.09.2024;17:00:00;0;12.566;5.600;6.974;;;
25.09.2024;17:15:00;0;12.635;5.658;6.927;;;
25.09.2024;17:30:00;0;12.285;5.431;6.670;;;
25.09.2024;17:45:00;0;11.970;5.307;6.425;;;
25.09.2024;18:00:00;0;11.641;5.017;6.177;;;
25.09.2024;18:15:00;0;11.508;4.945;5.918;;;
25.09.2024;18:30:00;0;11.389;5.029;5.696;;;
25.09.2024;18:45:00;0;11.246;4.808;5.363;;;
25.09.2024;19:00:00;0;11.026;4.664;4.904;;;
25.09.2024;19:15:00;0;11.199;4.608;4.836;;;
25.09.2024;19:30:00;0;11.351;4.828;4.979;;;
25.09.2024;19:45:00;0;10.719;4.570;4.823;;;
25.09.2024;20:00:00;0;10.684;4.565;4.728;;;
25.09.2024;20:15:00;0;10.567;4.673;4.701;;;
25.09.2024;20:30:00;0;10.314;4.423;4.441;;;
25.09.2024;20:45:00;0;10.181;4.427;4.449;;;
25.09.2024;21:00:00;0;9.868;4.041;4.269;;;
25.09.2024;21:15:00;0;9.620;4.201;4.383;;;
25.09.2024;21:30:00;0;9.478;4.096;4.210;;;
25.09.2024;21:45:00;0;9.403;3.913;4.141;;;
25.09.2024;22:00:00;0;9.311;3.944;4.185;;;
25.09.2024;22:15:00;0;9.191;3.969;4.216;;;
25.09.2024;22:30:00;0;8.978;3.871;4.111;;;
25.09.2024;22:45:00;0;8.723;3.768;4.005;;;
25.09.2024;23:00:00;0;8.695;3.741;3.974;;;
25.09.2024;23:15:00;484,898;8.874;3.762;3.960;;;
25.09.2024;23:30:00;330,95;8.800;3.824;3.944;;;
25.09.2024;23:45:00;264,967;8.854;3.913;3.904;;;
26.09.2024;00:00:00;836,706;8.873;3.881;3.864;;;
26.09.2024;00:15:00;8922,773;9.725;3.864;3.826;;;
26.09.2024;00:30:00;9621,519;10.035;3.648;3.745;;;
26.09.2024;00:45:00;9621,519;9.957;3.553;3.729;;;
26.09.2024;01:00:00;9621,519;9.944;3.539;3.713;;;
26.09.2024;01:15:00;9599,689;9.946;3.451;3.598;;;
26.09.2024;01:30:00;9621,519;10.034;3.702;3.762;;;
26.09.2024;01:45:00;9512,366;10.016;3.726;3.707;;;
26.09.2024;02:00:00;9687,006;10.221;3.818;3.755;;;
26.09.2024;02:15:00;9730,662;10.257;3.782;3.720;;;
26.09.2024;02:30:00;9599,689;10.030;3.691;3.736;;;
26.09.2024;02:45:00;9730,662;10.021;3.582;3.748;;;
26.09.2024;03:00:00;9752,49;10.060;3.656;3.821;;;
26.09.2024;03:15:00;9687,006;10.050;3.636;3.799;;;
26.09.2024;03:30:00;9708,834;10.162;3.692;3.772;;;
26.09.2024;03:45:00;9730,662;10.355;3.812;3.741;;;
26.09.2024;04:00:00;9774,317;10.371;3.826;3.756;;;
26.09.2024;04:15:00;10079,856;10.679;3.919;3.845;;;
26.09.2024;04:30:00;10079,856;10.522;3.750;3.836;;;
26.09.2024;04:45:00;10232,597;10.603;3.718;3.867;;;
26.09.2024;05:00:00;10428,95;10.823;3.656;3.800;;;
26.09.2024;05:15:00;10647,084;11.071;3.923;4.068;;;
26.09.2024;05:30:00;10734,327;11.192;4.024;4.118;;;
26.09.2024;05:45:00;11017,823;11.662;4.117;4.026;;;
26.09.2024;06:00:00;10690,706;11.896;4.449;4.360;;;
26.09.2024;06:15:00;4349,333;12.673;4.785;4.711;;;
26.09.2024;06:30:00;4568,543;13.137;4.739;4.858;;;
26.09.2024;06:45:00;4809,63;13.535;5.083;5.087;;;
26.09.2024;07:00:00;4897,286;13.571;5.001;5.067;;;
26.09.2024;07:15:00;5116,399;13.744;5.349;5.494;;;
26.09.2024;07:30:00;5357,379;13.990;5.503;5.649;;;
26.09.2024;07:45:00;5707,812;14.357;5.622;6.396;;;
26.09.2024;08:00:00;5817,302;14.520;5.901;7.147;;;
26.09.2024;08:15:00;6145,713;14.819;5.990;7.903;;;
26.09.2024;08:30:00;6211,385;14.926;6.092;8.559;;;
26.09.2024;08:45:00;6189,495;14.895;5.973;8.970;;;
26.09.2024;09:00:00;7130,425;15.213;6.334;9.336;;;
26.09.2024;09:15:00;15262,407;16.121;6.528;9.617;;;
26.09.2024;09:30:00;16283,259;17.000;6.389;9.726;;;
26.09.2024;09:45:00;16022,697;16.860;6.476;9.663;;;
26.09.2024;10:00:00;16391,809;17.164;6.561;9.696;;;
26.09.2024;10:15:00;16608,882;17.381;6.742;9.715;;;
26.09.2024;10:30:00;16673,996;17.430;6.772;9.688;;;
26.09.2024;10:45:00;16847,617;17.565;6.718;9.774;;;
26.09.2024;11:00:00;15218,947;17.577;7.003;9.769;;;
26.09.2024;11:15:00;12913,379;17.800;7.066;9.847;;;
26.09.2024;11:30:00;12303,635;17.622;7.154;9.945;;;
26.09.2024;11:45:00;12739,197;17.610;7.190;9.942;;;
26.09.2024;12:00:00;12913,379;17.654;7.027;9.852;;;
26.09.2024;12:15:00;13696,89;17.958;6.972;9.684;;;
26.09.2024;12:30:00;13979,701;18.194;7.023;9.498;;;
26.09.2024;12:45:00;16066,128;18.066;7.099;9.267;;;
26.09.2024;13:00:00;17281,562;17.980;7.007;8.874;;;
26.09.2024;13:15:00;16760,81;17.535;6.786;8.534;;;
26.09.2024;13:30:00;16847,617;17.611;7.102;8.276;;;
26.09.2024;13:45:00;16044,412;17.742;6.938;7.917;;;
26.09.2024;14:00:00;13414,014;17.214;6.928;7.800;;;
26.09.2024;14:15:00;12434,32;17.000;6.848;7.683;;;
26.09.2024;14:30:00;11998,649;16.665;6.664;7.710;;;
26.09.2024;14:45:00;14610,352;16.536;6.576;7.851;;;
26.09.2024;15:00:00;15805,52;16.391;6.376;7.850;;;
26.09.2024;15:15:00;15023,361;15.666;6.242;7.925;;;
26.09.2024;15:30:00;14523,385;15.232;6.123;7.991;;;
26.09.2024;15:45:00;14240,7;14.926;6.216;7.929;;;
26.09.2024;16:00:00;14392,923;15.088;6.100;7.842;;;
26.09.2024;16:15:00;14240,7;14.933;6.040;7.696;;;
26.09.2024;16:30:00;13936,196;14.644;5.892;7.476;;;
26.09.2024;16:45:00;13805,672;14.514;5.636;7.231;;;
26.09.2024;17:00:00;13653,375;14.367;5.839;7.125;;;
26.09.2024;17:15:00;13435,776;14.136;5.671;6.930;;;
26.09.2024;17:30:00;13152,839;13.867;5.381;6.691;;;
26.09.2024;17:45:00;12978,691;13.711;5.455;6.490;;;
26.09.2024;18:00:00;13022,23;13.633;5.268;6.292;;;
26.09.2024;18:15:00;6036,252;13.319;5.067;5.977;;;
26.09.2024;18:30:00;4765,799;13.268;5.034;5.688;;;
26.09.2024;18:45:00;4546,624;13.037;4.784;5.381;;;
26.09.2024;19:00:00;4305,487;13.030;5.048;5.050;;;
26.09.2024;19:15:00;4173,937;12.902;5.020;4.980;;;
26.09.2024;19:30:00;4152,011;12.783;4.919;4.959;;;
26.09.2024;19:45:00;3866,935;12.363;4.445;4.635;;;
26.09.2024;20:00:00;3669,536;12.328;4.710;4.727;;;
26.09.2024;20:15:00;3537,919;12.048;4.464;4.650;;;
26.09.2024;20:30:00;3077,151;11.572;4.352;4.546;;;
26.09.2024;20:45:00;2901,575;11.367;4.073;4.266;;;
26.09.2024;21:00:00;3998,517;11.583;4.322;4.427;;;
26.09.2024;21:15:00;10538,022;11.091;4.172;4.370;;;
26.09.2024;21:30:00;10516,209;11.023;4.043;4.198;;;
26.09.2024;21:45:00;10428,95;10.912;3.905;4.065;;;
26.09.2024;22:00:00;10603,46;11.018;4.071;4.262;;;
